frame_seq,wall_ms,frame_start_ms,scene_update_ms,submission_ms,shadow_writer_maps,shadow_map_uses,shadow_backing_uses
134,3.5491000000000001,0.045499999999999999,0.00020000000000000001,3.5032000000000001,0,24,4
135,5.6515000000000004,0.039399999999999998,0.0001,5.6116999999999999,0,24,4
136,4.1387,0.037600000000000001,0.00020000000000000001,4.1006,0,24,4
137,6.4374000000000002,0.0385,0.0001,6.3983999999999996,0,24,4
138,3.7932999999999999,0.043999999999999997,0.00020000000000000001,3.7486000000000002,0,24,4
139,5.7412999999999998,0.041799999999999997,0.0001,5.6988000000000003,0,24,4
140,3.7267000000000001,0.039399999999999998,0.0001,3.6869000000000001,0,24,4
141,6.5137999999999998,0.036299999999999999,0,6.4772999999999996,0,24,4
142,3.5163000000000002,0.044900000000000002,0.0001,3.4710000000000001,0,24,4
143,6.4195000000000002,0.037600000000000001,0,6.3814000000000002,0,24,4
144,3.5257999999999998,0.044400000000000002,0,3.4809999999999999,0,24,4
145,6.1299000000000001,0.0402,0.0001,6.0891999999999999,0,24,4
146,4.0025000000000004,0.041200000000000001,0.0001,3.9607000000000001,0,24,4
147,5.9142999999999999,0.041200000000000001,0.0001,5.8723999999999998,0,24,4
148,4.0481999999999996,0.047100000000000003,0.0001,4.0006000000000004,0,24,4
149,5.8273999999999999,0.045100000000000001,0,5.7789999999999999,0,24,4
150,4.0217999999999998,0.042799999999999998,0.00020000000000000001,3.9782999999999999,0,24,4
151,5.7492999999999999,0.044999999999999998,0.0001,5.7037000000000004,0,24,4
152,3.5870000000000002,0.042900000000000001,0.0001,3.5419,0,24,4
153,6.6546000000000003,0.055100000000000003,0.0001,6.5986000000000002,0,24,4
154,4.0376000000000003,0.048500000000000001,0.00050000000000000001,3.9876999999999998,0,24,4
155,6.9362000000000004,0.046699999999999998,0.00020000000000000001,6.8887999999999998,0,24,4
156,3.8075999999999999,0.044900000000000002,0.00020000000000000001,3.7618999999999998,0,24,4
157,5.6695000000000002,0.048899999999999999,0.00050000000000000001,5.6196000000000002,0,24,4
158,4.3632,0.043099999999999999,0.0001,4.3194999999999997,0,24,4
159,5.8387000000000002,0.042700000000000002,0.00020000000000000001,5.7950999999999997,0,24,4
160,3.9192,0.042200000000000001,0.00020000000000000001,3.8761999999999999,0,24,4
161,5.8398000000000003,0.043799999999999999,0.00040000000000000002,5.7946999999999997,0,24,4
162,3.8946999999999998,0.044999999999999998,0.0001,3.8488000000000002,0,24,4
163,6.5038,0.042900000000000001,0.00020000000000000001,6.4602000000000004,0,24,4
164,3.7136,0.048099999999999997,0.00020000000000000001,3.6648999999999998,0,24,4
165,6.1130000000000004,0.039600000000000003,0.00020000000000000001,6.0727000000000002,0,24,4
166,3.7134999999999998,0.043099999999999999,0.00020000000000000001,3.6698,0,24,4
167,6.3445999999999998,0.047,0.00050000000000000001,6.2967000000000004,0,24,4
168,4.0175000000000001,0.042999999999999997,0.0001,3.9739,0,24,4
169,5.8460000000000001,0.048300000000000003,0.00020000000000000001,5.7971000000000004,0,24,4
170,3.8729,0.041799999999999997,0.0001,3.8302999999999998,0,24,4
171,5.8642000000000003,0.040399999999999998,0.00020000000000000001,5.8231000000000002,0,24,4
172,3.9662999999999999,0.041500000000000002,0.00020000000000000001,3.9241999999999999,0,24,4
173,6.5808,0.045999999999999999,0.00020000000000000001,6.5339999999999998,0,24,4
174,3.6036999999999999,0.042700000000000002,0.00040000000000000002,3.5600999999999998,0,24,4
175,5.7853000000000003,0.047300000000000002,0.0001,5.7373000000000003,0,24,4
176,3.871,0.040599999999999997,0.0001,3.8296000000000001,0,24,4
177,5.8220999999999998,0.039,0.00020000000000000001,5.7824999999999998,0,24,4
178,4.3315000000000001,0.040399999999999998,0.00020000000000000001,4.2904,0,24,4
179,5.5800000000000001,0.0567,0.00029999999999999997,5.5225999999999997,0,24,4
180,4.2938999999999998,0.042999999999999997,0.00040000000000000002,4.2497999999999996,0,24,4
181,6.4459999999999997,0.045900000000000003,0.00020000000000000001,6.3990999999999998,0,24,4
