frame_seq,wall_ms,frame_start_ms,scene_update_ms,submission_ms,shadow_writer_maps,shadow_map_uses,shadow_backing_uses
134,2.3635000000000002,0.0166,0.0001,2.3466,0,0,0
135,2.6806000000000001,0.0115,0,2.6686000000000001,0,0,0
136,1.5298,0.031600000000000003,0.0001,1.4977,0,0,0
137,1.5490999999999999,0.0124,0,1.5363,0,0,0
138,1.5706,0.0126,0.0001,1.5573999999999999,0,0,0
139,3.2326999999999999,0.010699999999999999,0,3.2216999999999998,0,0,0
140,2.2124999999999999,0.0126,0,2.1996000000000002,0,0,0
141,2.0528,0.0117,0.0001,2.0404,0,0,0
142,1.7609999999999999,0.016299999999999999,0.0001,1.7437,0,0,0
143,2.5565000000000002,0.021100000000000001,0.0001,2.5350999999999999,0,0,0
144,2.4472,0.014500000000000001,0,2.4323999999999999,0,0,0
145,1.5281,0.0123,0.0001,1.5154000000000001,0,0,0
146,1.5417000000000001,0.0121,0.0001,1.5290999999999999,0,0,0
147,1.9749000000000001,0.012200000000000001,0,1.9621999999999999,0,0,0
148,2.6046,0.0138,0,2.5903999999999998,0,0,0
149,2.863,0.0121,0.0001,2.8504,0,0,0
150,2.1705999999999999,0.012200000000000001,0.0001,2.1579999999999999,0,0,0
151,1.7742,0.021700000000000001,0.00020000000000000001,1.7516,0,0,0
152,1.5442,0.0161,0,1.5275000000000001,0,0,0
153,2.7890000000000001,0.0138,0,2.7749000000000001,0,0,0
154,2.1217999999999999,0.0177,0.0001,2.1038000000000001,0,0,0
155,1.5753999999999999,0.0117,0.0001,1.5632999999999999,0,0,0
156,1.5528,0.011900000000000001,0.0001,1.5405,0,0,0
157,1.5448999999999999,0.011299999999999999,0,1.5333000000000001,0,0,0
158,2.6303000000000001,0.011599999999999999,0,2.6179000000000001,0,0,0
159,2.4487000000000001,0.0115,0.0001,2.4365999999999999,0,0,0
160,1.8507,0.0117,0,1.8386,0,0,0
161,1.762,0.016199999999999999,0,1.7456,0,0,0
162,1.4823,0.019300000000000001,0.0001,1.4625999999999999,0,0,0
163,3.9298000000000002,0.012500000000000001,0.0001,3.9169999999999998,0,0,0
164,1.6561999999999999,0.0144,0.0001,1.6415,0,0,0
165,1.8681000000000001,0.0138,0,1.8540000000000001,0,0,0
166,1.6880999999999999,0.0152,0.0001,1.6726000000000001,0,0,0
167,2.7679999999999998,0.014800000000000001,0.0001,2.7480000000000002,0,0,0
168,2.5977000000000001,0.0118,0,2.5855999999999999,0,0,0
169,1.5325,0.0115,0.0001,1.5207999999999999,0,0,0
170,1.5205,0.012200000000000001,0,1.508,0,0,0
171,1.9932000000000001,0.0134,0,1.9796,0,0,0
172,2.8298999999999999,0.0118,0,2.8178999999999998,0,0,0
173,2.1562999999999999,0.0126,0.0001,2.1433,0,0,0
174,1.6277999999999999,0.0121,0,1.6153,0,0,0
175,1.5354000000000001,0.0118,0.0001,1.5232000000000001,0,0,0
176,1.5911,0.0121,0.0001,1.5787,0,0,0
177,1.5192000000000001,0.012200000000000001,0,1.5067999999999999,0,0,0
178,2.3727,0.0112,0,2.3612000000000002,0,0,0
179,2.2505000000000002,0.017100000000000001,0.0001,2.2330999999999999,0,0,0
180,1.7947,0.0117,0,1.7825,0,0,0
181,1.8420000000000001,0.021000000000000001,0.0001,1.8206,0,0,0
182,2.1996000000000002,0.016199999999999999,0,2.1827999999999999,0,0,0
183,2.6499000000000001,0.0147,0,2.6349,0,0,0
184,1.6567000000000001,0.0155,0,1.6409,0,0,0
185,1.6826000000000001,0.019699999999999999,0,1.6625000000000001,0,0,0
186,1.7729999999999999,0.0207,0.0001,1.7517,0,0,0
187,2.3613,0.017999999999999999,0.0001,2.3429000000000002,0,0,0
188,2.8386999999999998,0.016400000000000001,0.0001,2.8218999999999999,0,0,0
189,1.5684,0.014,0,1.5541,0,0,0
190,1.6647000000000001,0.014500000000000001,0,1.6497999999999999,0,0,0
191,1.6669,0.014200000000000001,0,1.6525000000000001,0,0,0
192,2.3936000000000002,0.0147,0.0001,2.3784000000000001,0,0,0
193,2.5097,0.0121,0,2.4973999999999998,0,0,0
194,1.5089999999999999,0.0112,0,1.4974000000000001,0,0,0
195,1.5919000000000001,0.0109,0,1.5807,0,0,0
196,1.9108000000000001,0.011599999999999999,0.0001,1.8988,0,0,0
197,2.5857000000000001,0.0161,0.0001,2.5693000000000001,0,0,0
198,2.9095,0.0111,0,2.8980000000000001,0,0,0
199,1.4865999999999999,0.0189,0.00020000000000000001,1.4671000000000001,0,0,0
200,1.9312,0.0124,0,1.9182999999999999,0,0,0
201,1.6427,0.0189,0.0001,1.6234,0,0,0
202,2.6318000000000001,0.016899999999999998,0.0001,2.6145,0,0,0
203,2.4664000000000001,0.0178,0.0001,2.4483000000000001,0,0,0
204,2.0926999999999998,0.012,0,2.0802999999999998,0,0,0
205,1.6136999999999999,0.0132,0.0001,1.6000000000000001,0,0,0
206,1.6249,0.018100000000000002,0.0001,1.6062000000000001,0,0,0
207,2.6922999999999999,0.012200000000000001,0.0001,2.6796000000000002,0,0,0
208,2.2092000000000001,0.011599999999999999,0.0001,2.1972999999999998,0,0,0
209,2.3553999999999999,0.012800000000000001,0.0001,2.3420999999999998,0,0,0
210,1.9643999999999999,0.0177,0.00020000000000000001,1.9456,0,0,0
211,2.3700999999999999,0.0253,0.0001,2.3439000000000001,0,0,0
212,2.7793000000000001,0.015800000000000002,0.0001,2.7631000000000001,0,0,0
213,1.6952,0.0141,0.0001,1.6803999999999999,0,0,0
214,1.6722999999999999,0.016,0.0001,1.6556999999999999,0,0,0
215,1.9016,0.016799999999999999,0.0001,1.8845000000000001,0,0,0
216,3.2587000000000002,0.021100000000000001,0.0001,3.2372999999999998,0,0,0
217,2.5110999999999999,0.014,0,2.4965000000000002,0,0,0
218,2.0617000000000001,0.0184,0.0001,2.0428999999999999,0,0,0
219,2.4571000000000001,0.018499999999999999,0.0001,2.4380999999999999,0,0,0
220,2.8719000000000001,0.019099999999999999,0.0001,2.8519999999999999,0,0,0
221,2.2113999999999998,0.018100000000000002,0.0001,2.1926000000000001,0,0,0
222,2.2932999999999999,0.0149,0.0001,2.278,0,0,0
223,2.0996000000000001,0.0154,0,2.0830000000000002,0,0,0
224,2.2690999999999999,0.0247,0.0001,2.2429999999999999,0,0,0
225,2.8956,0.016299999999999999,0.0001,2.8786,0,0,0
226,2.0103,0.0154,0.0001,1.9939,0,0,0
227,1.9343999999999999,0.0149,0.0001,1.9189000000000001,0,0,0
228,1.8179000000000001,0.0229,0,1.7944,0,0,0
229,2.7471000000000001,0.014999999999999999,0,2.7315999999999998,0,0,0
230,2.1656,0.0154,0.0001,2.1497999999999999,0,0,0
231,1.6164000000000001,0.014,0.0001,1.6019000000000001,0,0,0
232,1.7230000000000001,0.012999999999999999,0,1.7083999999999999,0,0,0
233,1.5798000000000001,0.014800000000000001,0.0001,1.5645,0,0,0
234,3.0148000000000001,0.018100000000000002,0,2.9963000000000002,0,0,0
235,2.1701000000000001,0.012500000000000001,0.0001,2.1570999999999998,0,0,0
236,1.6133999999999999,0.012800000000000001,0,1.6001000000000001,0,0,0
237,1.7158,0.013899999999999999,0,1.7015,0,0,0
238,2.5701999999999998,0.016799999999999999,0.0001,2.5525000000000002,0,0,0
239,2.7044999999999999,0.0144,0,2.6894999999999998,0,0,0
240,2.0375000000000001,0.014200000000000001,0,2.0230000000000001,0,0,0
241,1.6420999999999999,0.0138,0.0001,1.6278999999999999,0,0,0
242,2.2740999999999998,0.015100000000000001,0,2.2583000000000002,0,0,0
243,3.2446000000000002,0.014,0.0001,3.23,0,0,0
244,2.2930999999999999,0.0167,0,2.2761,0,0,0
245,2.1493000000000002,0.0206,0.0001,2.1282999999999999,0,0,0
246,2.2355,0.0161,0,2.2191000000000001,0,0,0
247,2.7787999999999999,0.011599999999999999,0,2.7669999999999999,0,0,0
248,2.2010000000000001,0.0117,0.0001,2.1888999999999998,0,0,0
249,1.9000999999999999,0.0111,0,1.8887,0,0,0
250,3.0419999999999998,0.011299999999999999,0,3.0301,0,0,0
251,2.6606999999999998,0.024199999999999999,0.00020000000000000001,2.6358000000000001,0,0,0
252,2.5055000000000001,0.0201,0.0001,2.4849000000000001,0,0,0
253,2.1109,0.0183,0.0001,2.0920000000000001,0,0,0
254,2.1930000000000001,0.019400000000000001,0.00050000000000000001,2.1724999999999999,0,0,0
255,2.2818999999999998,0.021399999999999999,0.00020000000000000001,2.2599,0,0,0
256,3.3563000000000001,0.015699999999999999,0,3.3397000000000001,0,0,0
257,1.7148000000000001,0.0147,0.00020000000000000001,1.6994,0,0,0
258,1.7492000000000001,0.0152,0.00020000000000000001,1.7329000000000001,0,0,0
259,1.9520999999999999,0.0201,0,1.9315,0,0,0
260,3.0023,0.018100000000000002,0.0001,2.9836,0,0,0
261,2.1120000000000001,0.0155,0.0001,2.0956999999999999,0,0,0
262,1.5878000000000001,0.012800000000000001,0.0001,1.5744,0,0,0
263,2.1957,0.013100000000000001,0,2.1819999999999999,0,0,0
264,2.7231999999999998,0.0146,0.0001,2.7081,0,0,0
265,2.3973,0.0124,0,2.3843000000000001,0,0,0
266,1.5307999999999999,0.012200000000000001,0.0001,1.5183,0,0,0
267,1.8895,0.011900000000000001,0.0001,1.8772,0,0,0
268,1.5833999999999999,0.0117,0,1.5716000000000001,0,0,0
